"date","date1","survey_year","oslosp","oslobl","negot_sp","negot_bl","peacesp","peacebl","gender","age","age_range","educ","political_spectrum","relig","incom"
2017-12-27,281,2017,NA,NA,2,4,NA,NA,1,52,5,3,2,2,2
2017-12-27,281,2017,NA,NA,2,3,NA,NA,1,48,5,4,9,2,4
2017-12-27,281,2017,NA,NA,2,2,NA,NA,1,47,5,4,5,3,3
2017-12-27,281,2017,NA,NA,2,3,NA,NA,1,33,3,4,2,2,2
2017-12-27,281,2017,NA,NA,2,3,NA,NA,1,29,3,5,8,1,4
2017-12-27,281,2017,NA,NA,1,2,NA,NA,2,24,2,5,9,3,1
2017-12-27,281,2017,NA,NA,3,3,NA,NA,1,25,3,3,2,3,2
2017-12-27,281,2017,NA,NA,2,4,NA,NA,2,26,3,2,5,3,2
2017-12-27,281,2017,NA,NA,3,4,NA,NA,2,36,4,3,2,2,4
2017-12-27,281,2017,NA,NA,2,3,NA,NA,1,31,3,4,5,1,5
2017-12-27,281,2017,NA,NA,2,5,NA,NA,2,33,3,3,9,2,1
2017-12-27,281,2017,NA,NA,4,3,NA,NA,1,37,4,5,3,2,3
2017-12-27,281,2017,NA,NA,1,1,NA,NA,1,35,4,5,11,1,3
2017-12-27,281,2017,NA,NA,2,3,NA,NA,1,33,3,5,9,1,2
2017-12-27,281,2017,NA,NA,2,3,NA,NA,2,36,4,8,15,1,3
2017-12-27,281,2017,NA,NA,2,3,NA,NA,2,24,2,5,9,1,1
2017-12-27,281,2017,NA,NA,2,3,NA,NA,2,33,3,4,27,2,4
2017-12-27,281,2017,NA,NA,2,3,NA,NA,2,27,3,5,3,1,4
2017-12-27,281,2017,NA,NA,2,4,NA,NA,1,33,3,4,29,1,2
2017-12-27,281,2017,NA,NA,5,5,NA,NA,2,38,4,5,27,1,1
2017-12-27,281,2017,NA,NA,3,3,NA,NA,1,37,4,5,2,1,5
2017-12-27,281,2017,NA,NA,2,3,NA,NA,2,35,4,5,8,1,4
2017-12-27,281,2017,NA,NA,2,3,NA,NA,2,24,2,3,27,1,1
2017-12-27,281,2017,NA,NA,4,4,NA,NA,2,22,2,2,12,2,1
2017-12-27,281,2017,NA,NA,3,4,NA,NA,1,23,2,2,2,1,2
2017-12-27,281,2017,NA,NA,2,4,NA,NA,2,36,4,4,2,1,3
2017-12-27,281,2017,NA,NA,2,2,NA,NA,2,24,2,5,2,1,3
2017-12-27,281,2017,NA,NA,3,3,NA,NA,1,39,4,4,29,1,2
2017-12-27,281,2017,NA,NA,2,5,NA,NA,2,37,4,6,8,1,4
2017-12-27,281,2017,NA,NA,2,4,NA,NA,1,36,4,5,2,1,5
2017-12-27,281,2017,NA,NA,2,3,NA,NA,2,23,2,3,8,1,1
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,7,3,2,3,3
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,7,1,1,1,1
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,7,2,2,3,1
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,4,5,2,3,3
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,5,30,1,5
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,7,5,29,2,4
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,7,6,2,3,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,6,4,29,2,1
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,3,29,1,3
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,7,3,8,2,4
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,7,2,8,1,4
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,7,6,3,1,1
2018-03-15,284,2018,NA,NA,2,2,NA,NA,1,NA,7,6,2,1,1
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,3,6,8,5,5
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,6,3,2,2,5
2018-03-15,284,2018,NA,NA,1,1,NA,NA,1,NA,7,6,3,1,4
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,3,27,3,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,5,5,29,1,6
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,7,3,29,1,2
2018-03-15,284,2018,NA,NA,3,3,NA,NA,2,NA,4,5,5,4,6
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,7,5,2,1,1
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,7,4,1,1,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,6,29,1,3
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,6,1,1,1
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,7,3,1,1,5
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,6,3,2,2,4
2018-03-15,284,2018,NA,NA,3,3,NA,NA,2,NA,5,2,3,4,1
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,7,4,3,2,1
2018-03-15,284,2018,NA,NA,3,3,NA,NA,1,NA,7,6,29,4,5
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,7,6,29,1,6
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,4,4,10,5,1
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,7,6,1,1,5
2018-03-15,284,2018,NA,NA,5,4,NA,NA,1,NA,7,6,8,1,1
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,7,3,2,3,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,7,4,8,1,1
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,7,5,9,2,5
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,7,5,2,1,1
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,2,7,28,5,5
2018-03-15,284,2018,NA,NA,2,2,NA,NA,1,NA,7,3,29,1,3
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,7,3,29,2,6
2018-03-15,284,2018,NA,NA,1,3,NA,NA,2,NA,7,6,1,1,5
2018-03-15,284,2018,NA,NA,3,3,NA,NA,2,NA,6,3,3,1,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,7,5,3,1,1
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,7,6,1,1,6
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,7,3,29,1,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,3,5,7,5,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,7,1,8,2,5
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,7,6,2,2,1
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,5,3,29,3,4
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,7,5,3,2,1
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,4,5,29,1,4
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,7,6,3,2,1
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,6,5,8,1,5
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,7,5,1,1,5
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,4,5,7,5,3
2018-03-15,284,2018,NA,NA,1,4,NA,NA,1,NA,4,3,1,1,3
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,5,3,2,4,1
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,6,2,1,2,1
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,2,1,1,5
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,7,5,6,1,3
2018-03-15,284,2018,NA,NA,1,1,NA,NA,1,NA,7,5,8,1,6
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,4,5,6,1,5
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,2,29,1,2
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,5,2,1,5
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,4,4,29,1,5
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,6,4,8,1,3
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,7,6,2,1,1
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,5,4,29,2,4
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,6,5,7,5,4
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,6,5,29,1,5
2018-03-15,284,2018,NA,NA,2,2,NA,NA,1,NA,5,6,1,1,5
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,6,5,3,1,1
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,7,2,29,1,6
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,6,4,7,5,3
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,7,1,2,1,6
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,6,6,2,1,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,4,6,7,5,5
2018-03-15,284,2018,NA,NA,3,4,NA,NA,1,NA,3,7,7,5,3
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,6,5,8,1,5
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,7,6,2,4,3
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,6,6,29,4,6
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,8,2,2,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,6,6,2,1,4
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,2,4,28,5,3
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,7,5,1,1,6
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,3,8,1,1
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,7,4,29,1,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,6,5,2,2,3
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,6,6,8,1,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,6,6,2,1,4
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,5,5,8,1,5
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,4,8,1,4
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,6,5,1,1,3
2018-03-15,284,2018,NA,NA,1,5,NA,NA,1,NA,7,1,29,1,1
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,6,6,29,1,4
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,4,4,7,5,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,6,6,29,1,4
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,6,4,6,1,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,5,6,2,1,4
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,5,5,10,4,3
2018-03-15,284,2018,NA,NA,3,3,NA,NA,2,NA,4,6,5,3,3
2018-03-15,284,2018,NA,NA,1,4,NA,NA,1,NA,4,5,3,1,4
2018-03-15,284,2018,NA,NA,1,4,NA,NA,1,NA,6,4,2,1,5
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,6,2,3,1,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,7,2,2,2,3
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,7,6,29,2,5
2018-03-15,284,2018,NA,NA,1,3,NA,NA,2,NA,7,3,2,1,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,4,6,1,4
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,7,2,8,1,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,6,3,5,1,1
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,4,3,2,3,3
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,7,6,1,1,5
2018-03-15,284,2018,NA,NA,5,4,NA,NA,1,NA,5,6,29,1,1
2018-03-15,284,2018,NA,NA,2,2,NA,NA,1,NA,7,6,29,2,6
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,4,5,29,1,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,4,5,4,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,5,5,15,2,3
2018-03-15,284,2018,NA,NA,5,4,NA,NA,2,NA,4,5,7,5,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,3,5,2,3,4
2018-03-15,284,2018,NA,NA,3,4,NA,NA,1,NA,6,4,2,4,6
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,5,2,4,5,4
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,7,6,2,2,3
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,7,2,2,1,2
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,6,3,2,2,1
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,6,29,1,6
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,7,2,1,1,3
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,4,3,2,2,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,2,3,2,2,4
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,4,6,29,1,5
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,6,4,1,1,3
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,4,6,30,1,2
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,5,3,2,1,5
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,4,5,29,1,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,7,3,8,3,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,7,5,7,5,5
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,7,5,1,1,5
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,4,6,15,2,4
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,5,4,29,1,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,6,5,5,4,5
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,4,5,1,1,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,4,5,5,4,4
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,5,6,6,1,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,6,4,8,1,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,7,5,1,1,4
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,2,8,1,6
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,7,5,29,1,6
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,4,7,7,5,1
2018-03-15,284,2018,NA,NA,5,4,NA,NA,2,NA,3,4,7,5,1
2018-03-15,284,2018,NA,NA,1,5,NA,NA,2,NA,7,3,1,3,2
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,5,5,8,1,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,2,1,2,4
2018-03-15,284,2018,NA,NA,2,2,NA,NA,1,NA,6,5,1,1,1
2018-03-15,284,2018,NA,NA,3,3,NA,NA,2,NA,6,5,2,1,5
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,2,4,7,5,1
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,4,3,2,1,4
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,6,3,2,1,4
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,6,4,29,1,4
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,6,6,29,1,6
2018-03-15,284,2018,NA,NA,1,5,NA,NA,2,NA,7,6,29,1,4
2018-03-15,284,2018,NA,NA,1,1,NA,NA,1,NA,7,4,1,2,1
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,4,7,7,5,1
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,3,5,7,5,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,4,2,2,3
2018-03-15,284,2018,NA,NA,1,3,NA,NA,2,NA,6,4,30,3,1
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,2,3,28,4,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,4,6,29,3,3
2018-03-15,284,2018,NA,NA,2,5,NA,NA,2,NA,4,2,2,2,2
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,2,7,7,5,1
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,2,7,28,5,6
2018-03-15,284,2018,NA,NA,1,4,NA,NA,1,NA,7,2,30,1,1
2018-03-15,284,2018,NA,NA,1,1,NA,NA,1,NA,2,3,12,1,3
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,5,2,2,2,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,6,5,1,2,5
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,7,6,2,2,5
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,7,8,5,3,3
2018-03-15,284,2018,NA,NA,5,3,NA,NA,2,NA,4,4,4,5,1
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,7,1,8,2,5
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,7,5,2,1,5
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,4,2,2,3
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,7,4,8,1,4
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,7,4,8,1,6
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,4,29,1,4
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,5,6,29,4,6
2018-03-15,284,2018,NA,NA,1,3,NA,NA,2,NA,7,5,29,1,6
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,6,3,29,2,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,4,4,29,1,6
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,5,4,4,5,1
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,7,6,3,1,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,3,5,5,4,2
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,7,5,29,5,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,4,2,2,4
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,3,4,7,5,2
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,6,5,1,1,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,7,3,2,2,5
2018-03-15,284,2018,NA,NA,3,4,NA,NA,1,NA,7,2,29,4,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,5,3,2,4,2
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,6,6,6,1,4
2018-03-15,284,2018,NA,NA,2,2,NA,NA,1,NA,7,4,1,1,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,7,3,6,1,5
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,7,2,27,1,5
2018-03-15,284,2018,NA,NA,1,3,NA,NA,2,NA,6,6,5,4,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,5,4,8,1,5
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,3,5,7,5,3
2018-03-15,284,2018,NA,NA,1,4,NA,NA,1,NA,7,4,2,1,3
2018-03-15,284,2018,NA,NA,3,4,NA,NA,1,NA,7,2,2,2,4
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,7,5,1,1,4
2018-03-15,284,2018,NA,NA,1,4,NA,NA,1,NA,7,6,1,1,5
2018-03-15,284,2018,NA,NA,3,4,NA,NA,1,NA,7,3,29,1,6
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,7,3,29,2,6
2018-03-15,284,2018,NA,NA,1,1,NA,NA,2,NA,6,3,6,1,5
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,6,5,28,5,3
2018-03-15,284,2018,NA,NA,4,2,NA,NA,1,NA,6,6,29,1,3
2018-03-15,284,2018,NA,NA,1,4,NA,NA,1,NA,6,5,29,1,5
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,7,5,1,1,3
2018-03-15,284,2018,NA,NA,5,1,NA,NA,2,NA,7,3,29,1,4
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,6,4,15,2,1
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,2,5,3,2
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,7,2,4,2,1
2018-03-15,284,2018,NA,NA,1,3,NA,NA,2,NA,5,3,2,2,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,4,4,2,2,4
2018-03-15,284,2018,NA,NA,1,4,NA,NA,1,NA,6,2,2,2,4
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,2,3,28,4,2
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,3,6,2,1,2
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,5,5,1,1,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,7,5,29,2,6
2018-03-15,284,2018,NA,NA,1,4,NA,NA,1,NA,7,6,8,1,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,5,5,29,1,1
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,7,3,7,5,1
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,7,4,2,1,6
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,7,5,2,2,5
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,6,6,5,4,5
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,7,5,2,2,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,5,5,30,4,3
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,6,2,1,1,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,5,5,8,1,5
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,5,4,9,2,4
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,7,6,29,1,3
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,7,1,4,5,1
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,5,29,1,3
2018-03-15,284,2018,NA,NA,1,3,NA,NA,2,NA,5,6,1,1,5
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,4,5,7,1,5
2018-03-15,284,2018,NA,NA,3,3,NA,NA,1,NA,6,2,2,2,3
2018-03-15,284,2018,NA,NA,1,3,NA,NA,2,NA,7,4,2,3,2
2018-03-15,284,2018,NA,NA,5,2,NA,NA,1,NA,2,3,7,1,5
2018-03-15,284,2018,NA,NA,1,4,NA,NA,2,NA,7,5,2,4,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,2,NA,6,5,6,1,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,5,3,2,2,4
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,4,4,7,5,2
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,7,2,2,1,2
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,7,4,5,4,3
2018-03-15,284,2018,NA,NA,5,3,NA,NA,1,NA,4,6,5,4,3
2018-03-15,284,2018,NA,NA,1,3,NA,NA,2,NA,6,6,1,1,5
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,4,7,3,3,6
2018-03-15,284,2018,NA,NA,5,4,NA,NA,2,NA,3,3,2,4,6
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,4,5,2,4,3
2018-03-15,284,2018,NA,NA,3,3,NA,NA,1,NA,4,3,2,2,1
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,3,6,2,2,6
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,3,5,5,4,4
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,4,5,5,4,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,3,2,2,1,6
2018-03-15,284,2018,NA,NA,2,2,NA,NA,1,NA,3,4,14,2,3
2018-03-15,284,2018,NA,NA,1,3,NA,NA,1,NA,3,3,5,4,1
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,3,5,2,2,6
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,5,4,8,2,2
2018-03-15,284,2018,NA,NA,5,3,NA,NA,1,NA,3,4,2,3,2
2018-03-15,284,2018,NA,NA,2,5,NA,NA,2,NA,2,4,8,2,6
2018-03-15,284,2018,NA,NA,5,2,NA,NA,1,NA,2,3,28,1,2
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,3,3,2,3,5
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,3,5,2,3,2
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,4,5,5,4,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,3,5,27,2,1
2018-03-15,284,2018,NA,NA,3,4,NA,NA,1,NA,3,5,2,2,1
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,6,4,2,3,2
2018-03-15,284,2018,NA,NA,2,2,NA,NA,1,NA,3,5,5,1,2
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,4,5,1,1,4
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,4,6,6,1,3
2018-03-15,284,2018,NA,NA,4,4,NA,NA,2,NA,3,4,10,4,2
2018-03-15,284,2018,NA,NA,2,4,NA,NA,2,NA,3,3,29,1,3
2018-03-15,284,2018,NA,NA,5,3,NA,NA,2,NA,3,5,26,1,3
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,2,2,28,3,3
2018-03-15,284,2018,NA,NA,3,3,NA,NA,2,NA,5,5,30,3,6
2018-03-15,284,2018,NA,NA,3,4,NA,NA,1,NA,2,4,2,2,6
2018-03-15,284,2018,NA,NA,3,4,NA,NA,1,NA,2,7,27,1,2
2018-03-15,284,2018,NA,NA,4,4,NA,NA,1,NA,3,4,4,5,4
2018-03-15,284,2018,NA,NA,3,4,NA,NA,2,NA,2,3,27,3,3
2018-03-15,284,2018,NA,NA,1,2,NA,NA,1,NA,6,5,1,1,4
2018-03-15,284,2018,NA,NA,2,4,NA,NA,1,NA,3,5,5,2,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,1,NA,4,5,2,2,4
2018-03-15,284,2018,NA,NA,2,2,NA,NA,2,NA,3,4,2,5,4
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,2,3,2,2,2
2018-03-15,284,2018,NA,NA,3,4,NA,NA,1,NA,4,4,8,1,1
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,3,3,27,1,6
2018-03-15,284,2018,NA,NA,2,3,NA,NA,2,NA,3,5,2,1,3
